source_id,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,parallax,original_ext_source_id,j_m,ks_m
4.66129292942861E+018,14.889272,13.567509,16.812124,-0.07621552066575,05050425-6828444,11.401,10.07
4.66129416634853E+018,16.085484,14.50769,18.127548,-0.089934070370922,05053274-6825512,11.913,10.84
4.66129443688941E+018,15.322163,14.153605,16.687084,-0.036548660417905,05060777-6825031,12.086,10.56
4.66129540333014E+018,15.977342,14.721314,17.512733,0.035029269339783,05050718-6822013,12.766,11.51
4.66129615916722E+018,15.641338,14.497385,16.850956,-0.009203822281331,05031368-6900402,12.894,11.692
4.66129615924486E+018,15.150624,13.871613,16.885311,0.059671472094103,05030868-6900074,12.016,10.749
4.66129794595133E+018,16.442764,15.132485,18.237226,0.102956855321608,05021781-6854380,13.067,11.032
4.66129808339026E+018,15.529858,14.2412615,17.523233,0.022327106229442,05021583-6853180,12.12,10.189
4.66129811775E+018,14.692936,13.473347,16.269762,-0.020474704576291,05020785-6853356,11.594,9.825
4.66129842698837E+018,15.30894,14.074951,16.840096,0.029386878952265,05031147-6853550,12.262,11.041
4.66129856005852E+018,15.805636,14.714662,16.876286,-0.058972998157988,05025402-6853434,13.167,12.073
4.6612990754518E+018,16.06673,15.055611,16.995338,0.039351448438883,05025966-6851500,13.666,12.589
4.66129952650012E+018,14.942181,13.83085,16.202745,-0.009415567724821,05023653-6851133,11.983,10.628
4.66130213784055E+018,15.694958,14.3761835,17.689535,0.074981295362522,05010628-6849426,12.386,11.19
4.66130224091975E+018,15.917064,14.593484,17.726683,0.008814100779578,05010989-6849027,12.549,11.315
4.66130251579763E+018,14.94124,13.778104,16.405104,-0.034643719698107,05004576-6847164,11.897,10.305
4.66130285939567E+018,15.672815,14.401065,17.380861,0.026507266940444,05014008-6849530,12.586,11.383
4.66130296239561E+018,16.549803,15.095048,18.006655,0.09896841428176,05013734-6848376,13.394,12.215
4.66130330607219E+018,15.9708805,14.68979,17.502787,-0.092391622985046,05021249-6846142,12.791,11.574
4.66130357657824E+018,15.691763,14.422766,17.508171,0.049669868451868,05015816-6844570,12.199,10.407
4.66130464610186E+018,15.686775,14.489145,17.12003,-0.032945788686597,05011238-6842240,12.832,11
4.66130485226096E+018,15.956332,14.852988,17.211063,0.003381167828115,05032556-6850123,13.29,12.106
4.66130502398377E+018,15.44311,14.172544,17.243526,-0.03526267886138,05033095-6848316,12.33,10.298
4.66130526457773E+018,15.7353325,14.556864,17.05242,0.045698670342257,05030850-6847392,12.96,11.498
4.66130581433352E+018,16.020887,14.906742,17.09511,-0.18414885979863,05031882-6844537,13.327,12.215
4.66130605485166E+018,14.9761305,13.744399,16.69063,-0.09697524779219,05025674-6846170,11.648,9.89
4.66130643280878E+018,15.469629,14.24781,17.016283,-0.018167615110634,05025984-6845390,12.501,11.29
4.66130653588829E+018,15.914119,14.687948,17.517237,-0.00704656513705,05025602-6844206,12.877,11.671
4.66130667332689E+018,14.65259,13.43891,16.338718,-0.055203541714502,05025462-6842153,11.447,9.604
4.66130729180283E+018,15.668982,14.497532,16.992079,0.014592317197324,05033240-6843254,12.837,11.692
4.66130732616265E+018,15.6884365,14.430309,17.326872,-0.103633218428135,05032434-6844064,12.635,11.42
4.66130880363126E+018,15.171317,14.008043,16.51204,-0.049189162475206,05032709-6838345,12.211,10.703
4.66130928466814E+018,14.71487,13.546702,16.169445,-0.019668140762892,05020506-6844108,11.886,10.179
4.66130928466814E+018,15.536309,14.419327,16.811981,-0.061086432954503,05020593-6844147,12.804,11.633
4.66131038417969E+018,15.933505,14.255532,18.229164,-0.091659939550232,05013188-6841305,11.557,10.347
4.66131144495901E+018,15.589165,14.264228,17.571531,0.002990171595966,05022402-6839112,12,10.011
4.66131327039807E+018,15.468081,14.213394,17.139845,-0.088859350399308,05015158-6831011,12.352,11.137
4.66131340362045E+018,14.732454,13.581947,16.112373,-0.009531622639929,05013273-6831201,11.606,10.109
4.66131385448806E+018,15.511937,14.321721,16.972378,0.00028002372276,05000800-6849286,12.604,11.336
4.66131519451764E+018,15.390705,14.2284355,16.709974,0.029705805506204,04591976-6844108,12.286,10.858
4.66131522887746E+018,15.615828,14.328007,17.76378,-0.066838871096293,04595881-6845299,12.354,11.001
4.66131526323717E+018,15.788054,14.690717,17.008577,-0.11212628355205,04595384-6844517,13.154,11.943
4.66131564119421E+018,15.295612,14.014794,17.180826,-0.055769012041238,04593543-6842496,11.97,9.908
4.66131574427337E+018,15.955512,14.838402,17.211187,-0.015477792204552,04592943-6841267,13.294,12.069
4.66131601915108E+018,15.848077,14.605144,17.53761,-0.050226917694622,05003934-6842290,12.708,11.476
4.66131670634579E+018,16.031666,14.836283,17.423738,-0.040620502334082,05002298-6840015,12.868,11.209
4.66131698122366E+018,15.698164,14.445377,17.348204,-0.013630286932369,04595548-6841234,12.64,11.386
4.66131735918074E+018,16.03179,14.5934515,18.652617,-0.069655573856766,04594210-6839442,12.284,10.902
4.66131746226001E+018,15.343503,14.078331,17.070385,0.047509411700063,05001500-6839487,12.12,10.314
4.6613181150954E+018,15.621911,14.46031,17.026606,0.019763763598343,04591734-6844124,12.729,11.128
4.66131825253434E+018,15.849914,14.6380625,17.31323,-0.078526298899781,04585215-6844365,12.733,10.809
4.66131842433295E+018,16.233448,14.679056,19.012966,-0.146944824953516,04585212-6842044,11.508,10.265
4.66131852741223E+018,15.421792,14.152547,17.105637,-0.01430479105329,04592047-6843201,12.266,11.022
4.66131900844842E+018,16.463211,15.142061,18.224478,-0.131230318582019,04584927-6839054,12.8,10.648
4.66131948948477E+018,15.376329,14.214094,16.70608,-0.055671162085551,04581664-6840321,12.279,10.707
4.66131962692374E+018,15.564407,14.299969,17.101658,-0.028306126059478,04584246-6840298,12.458,11.241
4.66132003924014E+018,15.412268,14.195273,16.793604,0.218323593579353,04582275-6836595,12.389,11.153
4.66132116876101E+018,15.249403,13.9590025,17.21815,-0.001534529088172,04591556-6833520,11.985,10.691
4.66132151670891E+018,15.500529,14.178393,17.606686,-0.125601588892759,04584485-6834382,12.098,10.83
4.66132161978808E+018,16.295624,15.07286,17.874905,-0.056137898039007,04582123-6835400,12.763,11.051
4.66132285674102E+018,15.503477,14.440587,16.525461,0.037352260171265,05002971-6836374,13.065,11.59
4.66132340649658E+018,15.761184,14.534723,17.238945,-0.087955270440862,05004095-6833447,12.701,11.421
4.6613240593316E+018,15.521852,14.340729,16.885937,-0.0685949035089,05003072-6834066,12.56,10.882
4.66132412369853E+018,14.741992,13.607752,16.0354,-0.036409898099802,05001682-6833078,11.928,10.434
4.6613246434472E+018,15.82442,14.61378,17.187696,0.162114693225818,05010143-6833405,12.317,10.77
4.6613250214043E+018,14.83696,13.471458,17.01784,-0.059666726695597,05010303-6831196,11.241,9.928
4.66132560551979E+018,15.771235,14.507397,17.466219,-0.136118441017969,05005409-6827523,12.582,11.353
4.66132563987954E+018,15.508454,14.258,17.095314,-0.097240880219888,05010015-6827381,12.412,11.212
4.66132577296602E+018,15.4539385,14.21375,17.155994,-0.107647175702264,05002208-6830180,12.165,10.312
4.66132605219629E+018,15.289597,14.140067,16.656393,-0.048373531085871,05000436-6828375,12.425,10.889
4.66132618963523E+018,15.259494,14.092786,16.713123,-0.051700826823157,05000967-6827086,12.322,10.686
4.66132635708162E+018,15.78051,14.590034,17.186838,-0.093619628190954,05004722-6827538,13.003,11.958
4.66132848741301E+018,15.978983,14.902379,17.127033,-0.075613961303052,04585975-6828087,13.35,12.175
4.66132924329965E+018,15.156647,13.947399,16.771528,-0.137430714439415,04593918-6827428,12.147,10.941
4.66132972868821E+018,15.90551,14.579724,17.684526,-0.017802654245781,04595353-6823577,12.454,11.192
4.66133007228555E+018,15.901959,14.744142,17.13861,0.047404172615917,04592206-6826062,13.039,11.882
4.66133034716339E+018,16.375713,14.9029255,18.345459,-0.158962455839059,04590321-6824451,12.685,11.535
4.66133134355076E+018,15.850974,14.54766,17.605896,-0.092895661992932,05040928-6837536,12.493,11.298
4.66133137795773E+018,15.42966,14.215439,17.012585,-0.075373372882222,05040013-6838124,12.401,10.62
4.66133148103682E+018,15.484788,14.271713,17.080671,0.021881362952034,05035009-6837555,12.322,10.614
4.66133226696067E+018,15.094906,13.864676,16.73501,-0.057969524582064,05032375-6837084,12.049,10.219
4.66133278670662E+018,16.037767,14.825269,17.504557,-0.09838678373288,05025837-6832467,12.31,10.581
4.66133285114956E+018,14.727325,13.500115,16.345776,-0.080735971674277,05033694-6833385,11.486,9.688
4.66133368005999E+018,15.629978,14.4264765,17.0192,-0.039157112111011,05035631-6832200,12.697,11.524
4.6613337831394E+018,16.742844,15.512008,18.060728,-0.091021381688591,05040071-6831279,13.534,12.159
4.66133515752862E+018,15.65682,14.439953,17.148254,-0.134577157934847,05034709-6827113,12.614,11.355
4.6613354667662E+018,15.396167,14.142156,17.053244,0.073344463122309,05033670-6825211,12.215,11.004
4.66133649755817E+018,16.643742,15.377716,18.27838,-0.035335143841719,05022256-6828178,13.361,11.605
4.66133687116609E+018,15.770575,14.64036,17.053785,-0.069448579082531,05020411-6829543,13.034,11.862
4.66133756270991E+018,15.125781,14.003389,16.436684,-0.083450755236668,05014107-6826418,12.129,10.735
4.66133818118538E+018,15.736869,14.667769,16.89197,-0.075676409311209,05024723-6825558,13.091,12.028
4.6613400709729E+018,15.573252,14.404735,16.947578,-0.060334974579472,05042836-6827500,12.546,11.025
4.66134013969238E+018,15.892832,14.651792,17.490515,-0.130767575566946,05043516-6826485,12.789,10.709
4.66134092996627E+018,15.018898,13.71311,16.835564,-0.077903442348382,05042423-6823397,11.735,10.547
4.66134106740516E+018,15.778908,14.772995,16.790613,-0.014147960444437,05035125-6825523,13.383,12.27
4.66134110176489E+018,15.777196,14.498449,17.390522,-0.151163566095445,05035117-6825134,12.537,11.22
4.66134185767904E+018,15.530711,14.226507,17.467005,0.065701301348296,05035396-6820033,12.232,11.001
4.66134209819715E+018,15.773436,14.573873,17.183008,-0.010748337417074,05033657-6820161,12.82,11.667
4.66134223563634E+018,15.863179,14.595065,17.488976,-0.033997864737464,05043232-6822304,12.506,10.523
4.66134226999607E+018,15.750206,14.751464,16.734076,0.013972944262266,05043359-6821544,13.35,12.331
4.66134257923366E+018,16.153852,15.125311,17.177683,-0.047819928884953,05042933-6820070,13.663,12.667
4.66134306026997E+018,13.927042,12.60422,16.001936,0.022473499493551,05042863-6818358,10.347,9.099
4.66134361002559E+018,14.809708,13.697,16.07964,-0.030152749633929,05033574-6817559,11.884,10.222
4.6613438505439E+018,15.45807,14.057345,17.792032,0.082342757124533,05042064-6817362,11.689,10.449
4.66134440029998E+018,15.6762905,14.455265,17.132772,0.010058279393499,05032162-6822359,12.983,10.832
4.66134488133581E+018,16.349827,15.313071,17.407684,0.002381723041442,05025459-6819313,13.853,12.866
4.66134515621377E+018,15.687227,14.54306,16.91366,-0.152448098943436,05032122-6817535,12.923,11.767
4.66134553417133E+018,14.540724,13.375227,15.917851,-0.050380609437786,05022980-6820068,11.522,9.95
4.66240085912384E+018,16.06458,14.911307,17.49185,-0.14905432896714,04483170-6710449,13.205,12.012
4.66240123708088E+018,15.401317,14.158107,17.26656,-0.19487915315169,04475154-6710385,12.142,10.132
4.66240147331926E+018,15.282331,14.192798,17.071762,-0.078156317003009,04473201-6709328,11.9,10.318
4.66240529152988E+018,15.819825,14.673102,17.172943,-0.088661330503169,04464309-6715505,13.019,11.796
4.66240831088488E+018,15.957689,14.714707,17.701525,-0.117494926852026,04464890-6708530,12.831,11.535
4.66242226524239E+018,15.392129,14.201165,16.90327,-0.104301710006123,04425118-6730262,12.459,11.312
4.66242247140083E+018,15.600637,14.356863,17.17958,-0.103685956195056,04432031-6729320,12.558,11.387
4.66243343215723E+018,15.543303,14.292907,17.284964,-0.067088017879086,04442066-6713307,12.436,10.487
4.662437933283E+018,15.565006,14.396311,16.935633,-0.19967844871008,04430178-6706319,12.451,10.909
4.66243841431919E+018,15.237552,14.07419,16.66227,-0.047977528699311,04422869-6707102,12.327,10.692
4.66245483827395E+018,14.880779,13.775791,16.21139,-0.035274541955624,04394261-6655040,12.109,10.525
4.66246579903148E+018,15.888319,14.659953,17.410786,-0.138265510328137,04425515-6650181,12.101,10.391
4.66246751701853E+018,15.101225,13.934197,16.596506,-0.142534703270151,04444371-6654042,12.281,10.638
4.66247823725671E+018,15.326835,14.21198,16.860786,-0.065656860655267,04414082-6650064,12.645,11.516
4.66248036756044E+018,15.134388,14.052363,16.390787,-0.014558382278585,04402449-6648526,12.527,11.391
4.66248490304595E+018,15.704198,14.516359,17.224293,-0.069057351306192,04414628-6643197,12.545,10.998
4.66249527538727E+018,16.925047,15.384306,19.389008,-0.193582450968791,04502894-6700532,12.876,11.665
4.66249789102481E+018,15.354551,14.176944,17.41426,-0.07855161917107,04484021-6701009,12.235,10.272
4.66249840642087E+018,15.259886,14.246611,16.409527,-0.097938479658289,04483170-6657380,13.062,12.059
4.66250129263921E+018,15.976877,14.880347,17.291918,-0.022338035498397,04504723-6656384,13.259,11.974
4.66250132699892E+018,14.861159,13.689348,16.35478,-0.109062539406772,04503249-6658298,11.76,10.206
4.66250218170715E+018,15.223949,14.048017,16.802074,-0.095087532764846,04501398-6655224,12.379,11.227
4.66250689327625E+018,15.477038,14.370285,16.755882,0.022223965558226,04484064-6648415,12.905,11.725
4.66252129000709E+018,15.064376,13.967096,16.213352,-0.109288723365654,04483732-6639284,12.648,11.503
4.6625222520798E+018,15.137195,14.032211,16.420492,-0.054575272803929,04475608-6637390,12.361,10.836
4.655265303594E+018,15.210092,14.074961,16.558031,0.002385826284546,04575765-6925368,12.265,10.774
4.65526574591137E+018,15.641899,14.430178,17.328064,-0.082802410364941,04580518-6923543,12.257,10.532
4.6552659220692E+018,13.218555,11.993909,14.839541,-0.058235742327399,04575368-6922410,10.109,8.803
4.65526592206953E+018,16.595657,15.239873,18.421217,-0.052283444619139,04575965-6922473,12.895,10.335
4.65526698722104E+018,15.709609,14.446017,17.324099,0.036953150438756,04571795-6925340,12.575,11.281
4.65526753697671E+018,16.202755,14.9574995,17.733545,-0.010051300541026,04562919-6925192,13.289,11.543
4.65526773879054E+018,11.604009,10.572815,12.722504,-0.009136655152277,04554827-6924065,9.127,7.968
4.6552679149338E+018,13.371731,12.221542,14.667255,0.004892596513363,04562601-6924293,10.619,9.4
4.65526801801295E+018,15.101527,13.89503,16.66828,-0.119515905226345,04561724-6923092,11.942,10.321
4.65526860212872E+018,15.875097,14.503128,17.916174,-0.093974348062545,04572109-6923404,12.345,11.027
4.65526925496366E+018,15.010911,13.782573,16.679823,-0.010403103810228,04572126-6919186,11.817,10.102
4.65526963292064E+018,15.7074175,14.656739,16.757357,-0.043030191996307,04562705-6921073,13.136,12.091
4.65527004523741E+018,14.991145,13.856986,16.307676,-0.13736239591735,04561389-6918373,12.171,10.673
4.65527052627376E+018,15.750954,14.414276,17.714289,-0.104839515439115,04563325-6916401,12.384,11.143
4.6552706637148E+018,15.657197,14.446496,16.98667,0.017300348211398,04585568-6924426,12.845,10.789
4.65527086551255E+018,15.826698,14.542552,17.524973,-0.0941019240774,04584290-6922223,12.588,10.512
4.65527117911078E+018,15.340447,14.133596,16.857622,-0.071529932918729,04582800-6920435,12.407,11.164
4.65527117911079E+018,15.964262,14.752273,17.428984,-0.019892904742868,04583055-6920490,13.034,11.693
4.65527275529867E+018,15.119594,13.904706,16.662636,0.010201883433824,04581009-6916058,12.066,10.358
4.65527303453671E+018,15.235265,14.15339,16.380014,-0.010788889760202,04591448-6917108,12.625,11.478
4.65527440892601E+018,15.521588,14.231843,17.206696,0.121773212684575,04581799-6913280,12.242,11.016
4.65527454636502E+018,15.64876,14.513172,16.908073,0.018216910861377,04583592-6912570,12.932,11.371
4.65527509612076E+018,16.113974,15.016931,17.294022,0.022725322205666,04573521-6918445,13.435,12.263
4.65527664230865E+018,15.744482,14.627732,16.954954,0.012502237504188,04562341-6912309,13.071,11.892
4.65527702026582E+018,15.585027,14.270204,17.498539,-0.032960308314132,04564680-6911453,12.113,10.159
4.65527753566201E+018,15.317025,14.10514,16.91683,-0.083564226561211,04572503-6911481,12.262,10.566
4.65527901313061E+018,15.3256855,14.098752,16.91202,-0.029439200199813,04570838-6906498,12.166,10.513
4.65527904313396E+018,16.064919,14.932163,17.098263,0.04834240219698,04572442-6906470,13.34,12.231
4.65528003968682E+018,15.592466,14.383266,16.90051,-0.084695588853771,05021377-6921171,12.929,11.766
4.65528018136412E+018,15.226317,14.10969,16.389782,-0.099773948140167,05022267-6920129,12.535,11.394
4.65528210114761E+018,15.491129,14.220902,17.186935,-0.061858360157056,05020219-6915207,12.343,11.09
4.6552833080999E+018,15.073605,13.9091425,16.50854,-0.036336099360469,05014624-6913040,12.141,10.576
4.65528375041648E+018,15.531599,14.256387,17.139389,-0.079805464030534,05013849-6910080,12.292,11.119
4.65528385785555E+018,15.950173,14.5163555,18.506508,-0.043598876079957,05004011-6918382,12.114,10.811
4.65528406401393E+018,15.759765,14.521077,17.399977,-0.05969065898301,05003890-6917123,12.711,11.48
4.65528427017229E+018,15.484284,14.222096,17.124588,0.01286490107491,05002854-6916365,12.349,10.504
4.65528461376968E+018,16.328905,15.030375,18.153135,-0.055478679746793,05004493-6914222,12.742,10.739
4.65528488864744E+018,15.540654,14.299339,17.15635,0.003416805091862,05002612-6912417,12.469,11.277
4.65528540404332E+018,16.201216,15.048807,17.470823,-0.062637256245704,04594630-6912221,13.465,12.208
4.65725638172405E+018,15.831984,14.456766,18.055382,-0.185532944053042,05382691-6958160,12.152,10.813
4.65725706459623E+018,15.267899,13.966386,16.912834,-0.292014120206726,05383513-6953470,11.818,9.804
4.65725724071726E+018,15.339909,13.949275,17.48515,-0.188833194243902,05380286-6953190,11.562,10.089
4.65725858074973E+018,15.950946,14.586668,17.90958,0.013955473826564,05401100-6958263,12.377,11.031
4.65725895870673E+018,16.82097,15.3173485,18.386583,-0.15242506402582,05393247-6955140,13.034,11.844
4.65114392164599E+018,15.446417,14.183354,17.274792,-0.042337857362537,05262233-7303040,12.305,11.068
4.651144024725E+018,14.837899,13.694441,16.169601,-0.041672565999976,05261126-7301189,11.778,10.269
4.65114536475487E+018,15.265185,14.076641,16.788727,-0.041764745739587,05235956-7317179,12.379,10.699
4.65114636118761E+018,15.490536,14.296077,17.066988,-0.023867144780408,05234710-7310424,12.495,11.303
4.65114910996631E+018,15.3986025,14.175246,17.090565,-0.061834981475178,05225659-7305290,12.192,10.4
4.65115299261673E+018,15.795909,14.66315,17.106749,-0.089938988642038,05214603-7303340,13.095,11.932
4.65115319877515E+018,15.513536,14.282479,17.30246,-0.08408233359428,05213679-7301384,12.309,10.552
4.65115415654098E+018,17.059822,15.811232,18.698185,0.055502091040267,05242800-7306127,13.274,10.939
4.65115429828709E+018,15.349144,14.029817,17.343998,-0.195305212939888,05242800-7304580,11.883,9.828
4.6511550198416E+018,15.534199,14.438535,16.741608,-0.025387128491528,05240832-7301026,12.916,11.775
